draw,null_minp,argmin_method
875,0.2774,lsc_kalman_cusum
876,0.0198,lsc_tail_cusum
877,0.14915,lsc_tail_cusum
878,0.14915,lsc_tail_cusum
879,0.2774,lsc_kalman_cusum
880,0.5535,lsc_tail_cusum
881,0.2774,lsc_kalman_cusum
882,0.481,lsc_composite
883,0.481,lsc_composite
884,0.481,lsc_composite
885,0.0183,raw_var_cusum
886,0.2774,lsc_kalman_cusum
887,1.0,lsc_composite
888,0.10165,lsc_composite
889,0.1521,raw_cusum
890,0.14915,lsc_tail_cusum
891,0.14915,lsc_tail_cusum
892,0.5619,raw_var_cusum
893,0.14915,lsc_tail_cusum
894,0.5619,raw_var_cusum
895,0.1492,raw_var_cusum
896,0.481,lsc_composite
897,0.481,lsc_composite
898,0.481,lsc_composite
899,0.2774,lsc_kalman_cusum
900,0.14915,lsc_tail_cusum
901,0.5535,lsc_tail_cusum
902,0.14915,lsc_tail_cusum
903,0.0198,lsc_tail_cusum
904,0.14915,lsc_tail_cusum
905,0.481,lsc_composite
906,0.02015,lsc_kalman_cusum
907,0.14915,lsc_tail_cusum
908,0.5619,raw_var_cusum
909,0.5619,raw_var_cusum
910,0.5535,lsc_tail_cusum
911,0.2774,lsc_kalman_cusum
912,0.14915,lsc_tail_cusum
913,1.0,lsc_composite
914,0.481,lsc_composite
915,0.5619,raw_var_cusum
916,0.2774,lsc_kalman_cusum
917,0.1521,raw_cusum
918,0.10165,lsc_composite
919,0.10165,lsc_composite
920,0.481,lsc_composite
921,0.2774,lsc_kalman_cusum
922,1.0,lsc_composite
923,0.1492,raw_var_cusum
924,0.14915,lsc_tail_cusum
925,0.1492,raw_var_cusum
926,0.0198,lsc_tail_cusum
927,0.10165,lsc_composite
928,0.5535,lsc_tail_cusum
929,0.14915,lsc_tail_cusum
930,0.5535,lsc_tail_cusum
931,0.14915,lsc_tail_cusum
932,0.1492,raw_var_cusum
933,0.1521,raw_cusum
934,0.481,lsc_composite
935,0.10165,lsc_composite
936,0.0183,raw_var_cusum
937,0.1521,raw_cusum
938,0.481,lsc_composite
939,0.10165,lsc_composite
940,0.1521,raw_cusum
941,0.1521,raw_cusum
942,0.2774,lsc_kalman_cusum
943,0.02015,lsc_kalman_cusum
944,0.5535,lsc_tail_cusum
945,0.5619,raw_var_cusum
946,0.10165,lsc_composite
947,1.0,lsc_composite
948,0.1492,raw_var_cusum
949,0.2774,lsc_kalman_cusum
950,0.2774,lsc_kalman_cusum
951,0.481,lsc_composite
952,0.2774,lsc_kalman_cusum
953,0.10165,lsc_composite
954,0.14915,lsc_tail_cusum
955,0.2774,lsc_kalman_cusum
956,0.481,lsc_composite
957,0.1521,raw_cusum
958,0.14915,lsc_tail_cusum
959,0.10165,lsc_composite
960,0.481,lsc_composite
961,0.481,lsc_composite
962,0.481,lsc_composite
963,0.0183,raw_var_cusum
964,0.1492,raw_var_cusum
965,0.481,lsc_composite
966,0.5535,lsc_tail_cusum
967,0.5535,lsc_tail_cusum
968,0.481,lsc_composite
969,0.481,lsc_composite
970,0.481,lsc_composite
971,0.5535,lsc_tail_cusum
972,1.0,lsc_composite
973,0.2774,lsc_kalman_cusum
974,0.5535,lsc_tail_cusum
975,0.1492,raw_var_cusum
976,0.2774,lsc_kalman_cusum
977,0.1521,raw_cusum
978,0.1521,raw_cusum
979,0.5619,raw_var_cusum
980,0.481,lsc_composite
981,0.5619,raw_var_cusum
982,0.5535,lsc_tail_cusum
983,1.0,lsc_composite
984,0.5535,lsc_tail_cusum
985,1.0,lsc_composite
986,0.481,lsc_composite
987,0.10165,lsc_composite
988,0.0183,raw_var_cusum
989,0.481,lsc_composite
990,0.481,lsc_composite
991,0.481,lsc_composite
992,0.5535,lsc_tail_cusum
993,0.1521,raw_cusum
994,0.1521,raw_cusum
995,0.2774,lsc_kalman_cusum
996,0.5535,lsc_tail_cusum
997,0.1521,raw_cusum
998,0.2774,lsc_kalman_cusum
999,0.481,lsc_composite
1000,0.14915,lsc_tail_cusum
1001,0.02015,lsc_kalman_cusum
1002,0.1521,raw_cusum
1003,0.00015,lsc_composite
1004,0.2774,lsc_kalman_cusum
1005,0.14915,lsc_tail_cusum
1006,0.1492,raw_var_cusum
1007,0.5619,raw_var_cusum
1008,0.5619,raw_var_cusum
1009,0.2774,lsc_kalman_cusum
1010,0.14915,lsc_tail_cusum
1011,0.481,lsc_composite
1012,0.481,lsc_composite
1013,0.481,lsc_composite
1014,0.10165,lsc_composite
1015,0.14915,lsc_tail_cusum
1016,0.2774,lsc_kalman_cusum
1017,0.5619,raw_var_cusum
1018,0.5535,lsc_tail_cusum
1019,0.481,lsc_composite
1020,1.0,lsc_composite
1021,0.481,lsc_composite
1022,0.481,lsc_composite
1023,0.1492,raw_var_cusum
1024,1.0,lsc_composite
1025,1.0,lsc_composite
1026,0.481,lsc_composite
1027,0.14915,lsc_tail_cusum
1028,0.1492,raw_var_cusum
1029,0.10165,lsc_composite
1030,0.10165,lsc_composite
1031,0.14915,lsc_tail_cusum
1032,0.481,lsc_composite
1033,0.481,lsc_composite
1034,0.2774,lsc_kalman_cusum
1035,0.0198,lsc_tail_cusum
1036,0.1492,raw_var_cusum
1037,1.0,lsc_composite
1038,0.481,lsc_composite
1039,0.2774,lsc_kalman_cusum
1040,0.10165,lsc_composite
1041,0.2774,lsc_kalman_cusum
1042,0.2774,lsc_kalman_cusum
1043,0.14915,lsc_tail_cusum
1044,0.0183,raw_var_cusum
1045,0.02015,lsc_kalman_cusum
1046,0.1492,raw_var_cusum
1047,0.1521,raw_cusum
1048,0.5619,raw_var_cusum
1049,0.1521,raw_cusum
1050,0.0198,lsc_tail_cusum
1051,1.0,lsc_composite
1052,0.2774,lsc_kalman_cusum
1053,0.481,lsc_composite
1054,0.5535,lsc_tail_cusum
1055,1.0,lsc_composite
1056,0.10165,lsc_composite
1057,0.10165,lsc_composite
1058,0.1521,raw_cusum
1059,0.481,lsc_composite
1060,0.1492,raw_var_cusum
1061,0.14915,lsc_tail_cusum
1062,0.5619,raw_var_cusum
1063,0.1521,raw_cusum
1064,0.1521,raw_cusum
1065,0.2774,lsc_kalman_cusum
1066,0.1521,raw_cusum
1067,0.481,lsc_composite
1068,0.481,lsc_composite
1069,0.5619,raw_var_cusum
1070,0.1521,raw_cusum
1071,1.0,lsc_composite
1072,0.1521,raw_cusum
1073,1.0,lsc_composite
1074,1.0,lsc_composite
1075,0.2774,lsc_kalman_cusum
1076,0.14915,lsc_tail_cusum
1077,0.2774,lsc_kalman_cusum
1078,0.481,lsc_composite
1079,0.5535,lsc_tail_cusum
1080,0.2774,lsc_kalman_cusum
1081,0.0183,raw_var_cusum
1082,0.481,lsc_composite
1083,0.1492,raw_var_cusum
1084,0.481,lsc_composite
1085,0.14915,lsc_tail_cusum
1086,0.5535,lsc_tail_cusum
1087,1.0,lsc_composite
1088,0.5535,lsc_tail_cusum
1089,0.481,lsc_composite
1090,0.1492,raw_var_cusum
1091,0.481,lsc_composite
1092,0.1521,raw_cusum
1093,0.10165,lsc_composite
1094,0.481,lsc_composite
1095,0.5535,lsc_tail_cusum
1096,0.1492,raw_var_cusum
1097,0.10165,lsc_composite
1098,0.1492,raw_var_cusum
1099,0.2774,lsc_kalman_cusum
1100,0.481,lsc_composite
1101,0.10165,lsc_composite
1102,0.481,lsc_composite
1103,0.5535,lsc_tail_cusum
1104,0.5619,raw_var_cusum
1105,0.10165,lsc_composite
1106,0.481,lsc_composite
1107,0.02015,lsc_kalman_cusum
1108,0.2774,lsc_kalman_cusum
1109,0.1492,raw_var_cusum
1110,0.2774,lsc_kalman_cusum
1111,0.0183,raw_var_cusum
1112,0.1492,raw_var_cusum
1113,0.1521,raw_cusum
1114,0.5619,raw_var_cusum
1115,0.14915,lsc_tail_cusum
1116,0.0183,raw_var_cusum
1117,0.0183,raw_var_cusum
1118,0.2774,lsc_kalman_cusum
1119,0.2774,lsc_kalman_cusum
1120,0.2774,lsc_kalman_cusum
1121,0.1492,raw_var_cusum
1122,0.5619,raw_var_cusum
1123,0.14915,lsc_tail_cusum
1124,0.1492,raw_var_cusum
1125,0.5535,lsc_tail_cusum
1126,0.481,lsc_composite
1127,0.2774,lsc_kalman_cusum
1128,0.2774,lsc_kalman_cusum
1129,1.0,lsc_composite
1130,0.1521,raw_cusum
1131,0.5535,lsc_tail_cusum
1132,0.1521,raw_cusum
1133,1.0,lsc_composite
1134,0.2774,lsc_kalman_cusum
1135,0.5535,lsc_tail_cusum
1136,0.5619,raw_var_cusum
1137,1.0,lsc_composite
1138,0.1492,raw_var_cusum
1139,0.2774,lsc_kalman_cusum
1140,0.00925,lsc_composite
1141,0.5619,raw_var_cusum
1142,0.10165,lsc_composite
1143,0.5535,lsc_tail_cusum
1144,0.481,lsc_composite
1145,0.481,lsc_composite
1146,0.1521,raw_cusum
1147,0.481,lsc_composite
1148,0.02015,lsc_kalman_cusum
1149,0.0198,lsc_tail_cusum
1150,0.14915,lsc_tail_cusum
1151,0.10165,lsc_composite
1152,0.14915,lsc_tail_cusum
1153,0.1521,raw_cusum
1154,0.14915,lsc_tail_cusum
1155,0.14915,lsc_tail_cusum
1156,0.5619,raw_var_cusum
1157,0.5535,lsc_tail_cusum
1158,0.2774,lsc_kalman_cusum
1159,0.2774,lsc_kalman_cusum
1160,0.1521,raw_cusum
1161,0.1521,raw_cusum
1162,0.14915,lsc_tail_cusum
1163,1.0,lsc_composite
1164,0.2774,lsc_kalman_cusum
1165,0.14915,lsc_tail_cusum
1166,0.1521,raw_cusum
1167,0.5535,lsc_tail_cusum
1168,0.10165,lsc_composite
1169,0.481,lsc_composite
1170,0.2774,lsc_kalman_cusum
1171,1.0,lsc_composite
1172,0.2774,lsc_kalman_cusum
1173,0.5535,lsc_tail_cusum
1174,0.10165,lsc_composite
1175,0.02015,lsc_kalman_cusum
1176,0.14915,lsc_tail_cusum
1177,0.5535,lsc_tail_cusum
1178,0.5619,raw_var_cusum
1179,0.5535,lsc_tail_cusum
1180,0.2774,lsc_kalman_cusum
1181,0.5535,lsc_tail_cusum
1182,0.5535,lsc_tail_cusum
1183,0.5535,lsc_tail_cusum
1184,0.5535,lsc_tail_cusum
1185,0.5535,lsc_tail_cusum
1186,0.14915,lsc_tail_cusum
1187,0.1521,raw_cusum
1188,0.2774,lsc_kalman_cusum
1189,0.2774,lsc_kalman_cusum
1190,0.10165,lsc_composite
1191,0.481,lsc_composite
1192,0.10165,lsc_composite
1193,0.10165,lsc_composite
1194,0.1521,raw_cusum
1195,0.14915,lsc_tail_cusum
1196,0.5619,raw_var_cusum
1197,0.1492,raw_var_cusum
1198,0.2774,lsc_kalman_cusum
1199,0.5619,raw_var_cusum
1200,0.14915,lsc_tail_cusum
1201,0.14915,lsc_tail_cusum
1202,0.1492,raw_var_cusum
1203,0.481,lsc_composite
1204,0.1492,raw_var_cusum
1205,0.0183,raw_var_cusum
1206,0.481,lsc_composite
1207,0.1492,raw_var_cusum
1208,0.481,lsc_composite
1209,0.14915,lsc_tail_cusum
1210,0.1521,raw_cusum
1211,0.14915,lsc_tail_cusum
1212,0.2774,lsc_kalman_cusum
1213,0.5535,lsc_tail_cusum
1214,0.14915,lsc_tail_cusum
1215,0.2774,lsc_kalman_cusum
1216,0.5535,lsc_tail_cusum
1217,0.14915,lsc_tail_cusum
1218,0.0183,raw_var_cusum
1219,0.1521,raw_cusum
1220,0.2774,lsc_kalman_cusum
1221,0.2774,lsc_kalman_cusum
1222,0.481,lsc_composite
1223,0.481,lsc_composite
1224,0.14915,lsc_tail_cusum
1225,0.2774,lsc_kalman_cusum
1226,0.5535,lsc_tail_cusum
1227,0.14915,lsc_tail_cusum
1228,0.2774,lsc_kalman_cusum
1229,0.5619,raw_var_cusum
1230,0.1521,raw_cusum
1231,0.1492,raw_var_cusum
1232,0.0183,raw_var_cusum
1233,0.1492,raw_var_cusum
1234,0.2774,lsc_kalman_cusum
1235,0.481,lsc_composite
1236,0.10165,lsc_composite
1237,0.2774,lsc_kalman_cusum
1238,0.1521,raw_cusum
1239,0.2774,lsc_kalman_cusum
1240,0.1492,raw_var_cusum
1241,0.5535,lsc_tail_cusum
1242,0.0183,raw_var_cusum
1243,0.10165,lsc_composite
1244,0.5535,lsc_tail_cusum
1245,0.1492,raw_var_cusum
1246,0.0198,lsc_tail_cusum
1247,0.5619,raw_var_cusum
1248,0.481,lsc_composite
1249,0.2774,lsc_kalman_cusum
1250,0.2774,lsc_kalman_cusum
1251,0.2774,lsc_kalman_cusum
1252,1.0,lsc_composite
1253,0.481,lsc_composite
1254,0.2774,lsc_kalman_cusum
1255,0.14915,lsc_tail_cusum
1256,0.481,lsc_composite
1257,0.5535,lsc_tail_cusum
1258,0.5535,lsc_tail_cusum
1259,0.481,lsc_composite
1260,1.0,lsc_composite
1261,0.14915,lsc_tail_cusum
1262,0.10165,lsc_composite
1263,0.5619,raw_var_cusum
1264,0.481,lsc_composite
1265,0.10165,lsc_composite
1266,0.2774,lsc_kalman_cusum
1267,0.14915,lsc_tail_cusum
1268,0.1492,raw_var_cusum
1269,0.5535,lsc_tail_cusum
1270,0.2774,lsc_kalman_cusum
1271,0.481,lsc_composite
1272,0.10165,lsc_composite
1273,0.10165,lsc_composite
1274,0.5535,lsc_tail_cusum
1275,0.5535,lsc_tail_cusum
1276,0.10165,lsc_composite
1277,0.5535,lsc_tail_cusum
1278,0.5619,raw_var_cusum
1279,0.2774,lsc_kalman_cusum
1280,0.5535,lsc_tail_cusum
1281,0.0183,raw_var_cusum
1282,0.10165,lsc_composite
1283,0.2774,lsc_kalman_cusum
1284,0.5535,lsc_tail_cusum
1285,0.2774,lsc_kalman_cusum
1286,0.5535,lsc_tail_cusum
1287,0.5619,raw_var_cusum
1288,0.5619,raw_var_cusum
1289,0.5535,lsc_tail_cusum
1290,0.1521,raw_cusum
1291,1.0,lsc_composite
1292,0.5535,lsc_tail_cusum
1293,0.1492,raw_var_cusum
1294,0.1492,raw_var_cusum
1295,0.0183,raw_var_cusum
1296,0.481,lsc_composite
1297,0.5535,lsc_tail_cusum
1298,0.5535,lsc_tail_cusum
1299,0.2774,lsc_kalman_cusum
1300,0.2774,lsc_kalman_cusum
1301,0.481,lsc_composite
1302,0.10165,lsc_composite
1303,0.2774,lsc_kalman_cusum
1304,0.14915,lsc_tail_cusum
1305,0.14915,lsc_tail_cusum
1306,0.2774,lsc_kalman_cusum
1307,0.5535,lsc_tail_cusum
1308,0.481,lsc_composite
1309,0.481,lsc_composite
1310,0.481,lsc_composite
1311,1.0,lsc_composite
1312,0.0198,lsc_tail_cusum
1313,0.481,lsc_composite
1314,0.14915,lsc_tail_cusum
1315,0.1521,raw_cusum
1316,0.481,lsc_composite
1317,0.2774,lsc_kalman_cusum
1318,1.0,lsc_composite
1319,0.481,lsc_composite
1320,0.2774,lsc_kalman_cusum
1321,0.5535,lsc_tail_cusum
1322,0.1492,raw_var_cusum
1323,0.14915,lsc_tail_cusum
1324,0.10165,lsc_composite
1325,0.5535,lsc_tail_cusum
1326,0.481,lsc_composite
1327,0.1521,raw_cusum
1328,0.02015,lsc_kalman_cusum
1329,0.5535,lsc_tail_cusum
1330,0.14915,lsc_tail_cusum
1331,0.481,lsc_composite
1332,0.1521,raw_cusum
1333,0.14915,lsc_tail_cusum
1334,0.5535,lsc_tail_cusum
1335,0.2774,lsc_kalman_cusum
1336,0.2774,lsc_kalman_cusum
1337,0.14915,lsc_tail_cusum
1338,0.5535,lsc_tail_cusum
1339,0.1521,raw_cusum
1340,0.1492,raw_var_cusum
1341,0.10165,lsc_composite
1342,1.0,lsc_composite
1343,0.2774,lsc_kalman_cusum
1344,0.2774,lsc_kalman_cusum
1345,0.10165,lsc_composite
1346,0.14915,lsc_tail_cusum
1347,0.1521,raw_cusum
1348,0.5535,lsc_tail_cusum
1349,0.14915,lsc_tail_cusum
1350,0.481,lsc_composite
1351,0.481,lsc_composite
1352,0.481,lsc_composite
1353,0.1492,raw_var_cusum
1354,0.10165,lsc_composite
1355,0.5535,lsc_tail_cusum
1356,0.1521,raw_cusum
1357,0.5619,raw_var_cusum
1358,0.02015,lsc_kalman_cusum
1359,0.14915,lsc_tail_cusum
1360,0.10165,lsc_composite
1361,0.481,lsc_composite
1362,0.481,lsc_composite
1363,0.1521,raw_cusum
1364,0.10165,lsc_composite
1365,0.14915,lsc_tail_cusum
1366,0.481,lsc_composite
1367,0.2774,lsc_kalman_cusum
1368,0.481,lsc_composite
1369,0.14915,lsc_tail_cusum
1370,1.0,lsc_composite
1371,1.0,lsc_composite
1372,0.2774,lsc_kalman_cusum
1373,0.2774,lsc_kalman_cusum
1374,0.481,lsc_composite
1375,0.14915,lsc_tail_cusum
1376,0.481,lsc_composite
1377,0.10165,lsc_composite
1378,0.2774,lsc_kalman_cusum
1379,0.10165,lsc_composite
1380,0.14915,lsc_tail_cusum
1381,1.0,lsc_composite
1382,0.5535,lsc_tail_cusum
1383,0.1492,raw_var_cusum
1384,0.2774,lsc_kalman_cusum
1385,0.481,lsc_composite
1386,0.5535,lsc_tail_cusum
1387,0.2774,lsc_kalman_cusum
1388,0.1521,raw_cusum
1389,0.1521,raw_cusum
1390,0.481,lsc_composite
1391,0.2774,lsc_kalman_cusum
1392,1.0,lsc_composite
1393,0.1521,raw_cusum
1394,0.1521,raw_cusum
1395,0.2774,lsc_kalman_cusum
1396,0.5535,lsc_tail_cusum
1397,0.14915,lsc_tail_cusum
1398,0.1492,raw_var_cusum
1399,1.0,lsc_composite
1400,0.02015,lsc_kalman_cusum
1401,0.02015,lsc_kalman_cusum
1402,0.481,lsc_composite
1403,0.10165,lsc_composite
1404,0.1492,raw_var_cusum
1405,0.2774,lsc_kalman_cusum
1406,0.5535,lsc_tail_cusum
1407,0.1492,raw_var_cusum
1408,0.2774,lsc_kalman_cusum
1409,0.14915,lsc_tail_cusum
1410,0.1521,raw_cusum
1411,0.1492,raw_var_cusum
1412,0.1521,raw_cusum
1413,1.0,lsc_composite
1414,0.481,lsc_composite
1415,0.02015,lsc_kalman_cusum
1416,0.2774,lsc_kalman_cusum
1417,0.1521,raw_cusum
1418,0.2774,lsc_kalman_cusum
1419,0.2774,lsc_kalman_cusum
1420,0.5619,raw_var_cusum
1421,0.5535,lsc_tail_cusum
1422,0.1521,raw_cusum
1423,0.1521,raw_cusum
1424,0.5535,lsc_tail_cusum
1425,0.1521,raw_cusum
1426,0.02015,lsc_kalman_cusum
1427,0.2774,lsc_kalman_cusum
1428,0.2774,lsc_kalman_cusum
1429,0.5535,lsc_tail_cusum
1430,0.0183,raw_var_cusum
1431,0.5619,raw_var_cusum
1432,0.481,lsc_composite
1433,0.14915,lsc_tail_cusum
1434,0.5619,raw_var_cusum
1435,0.10165,lsc_composite
1436,0.10165,lsc_composite
1437,0.1492,raw_var_cusum
1438,0.5535,lsc_tail_cusum
1439,1.0,lsc_composite
1440,0.10165,lsc_composite
1441,0.1521,raw_cusum
1442,0.2774,lsc_kalman_cusum
1443,0.10165,lsc_composite
1444,0.5535,lsc_tail_cusum
1445,0.481,lsc_composite
1446,0.5535,lsc_tail_cusum
1447,0.5535,lsc_tail_cusum
1448,0.481,lsc_composite
1449,0.10165,lsc_composite
1450,0.0183,raw_var_cusum
1451,0.2774,lsc_kalman_cusum
1452,0.481,lsc_composite
1453,0.481,lsc_composite
1454,0.14915,lsc_tail_cusum
1455,0.1492,raw_var_cusum
1456,0.14915,lsc_tail_cusum
1457,0.10165,lsc_composite
1458,0.2774,lsc_kalman_cusum
1459,0.10165,lsc_composite
1460,0.2774,lsc_kalman_cusum
1461,0.481,lsc_composite
1462,0.1521,raw_cusum
1463,0.2774,lsc_kalman_cusum
1464,0.5535,lsc_tail_cusum
1465,0.481,lsc_composite
1466,0.5535,lsc_tail_cusum
1467,0.5535,lsc_tail_cusum
1468,0.2774,lsc_kalman_cusum
1469,0.2774,lsc_kalman_cusum
1470,0.2774,lsc_kalman_cusum
1471,0.2774,lsc_kalman_cusum
1472,0.1521,raw_cusum
1473,0.14915,lsc_tail_cusum
1474,0.5535,lsc_tail_cusum
1475,0.5535,lsc_tail_cusum
1476,0.481,lsc_composite
1477,0.1492,raw_var_cusum
1478,1.0,lsc_composite
1479,0.2774,lsc_kalman_cusum
1480,0.2774,lsc_kalman_cusum
1481,0.5535,lsc_tail_cusum
1482,0.481,lsc_composite
1483,0.481,lsc_composite
1484,0.14915,lsc_tail_cusum
1485,0.14915,lsc_tail_cusum
1486,0.5619,raw_var_cusum
1487,0.5619,raw_var_cusum
1488,0.14915,lsc_tail_cusum
1489,0.1492,raw_var_cusum
1490,0.1492,raw_var_cusum
1491,0.481,lsc_composite
1492,0.14915,lsc_tail_cusum
1493,0.1492,raw_var_cusum
1494,0.2774,lsc_kalman_cusum
1495,0.10165,lsc_composite
1496,0.5535,lsc_tail_cusum
1497,0.1521,raw_cusum
1498,0.1521,raw_cusum
1499,0.481,lsc_composite
1500,0.481,lsc_composite
1501,0.2774,lsc_kalman_cusum
1502,0.14915,lsc_tail_cusum
1503,0.1492,raw_var_cusum
1504,0.14915,lsc_tail_cusum
1505,0.5535,lsc_tail_cusum
1506,0.1521,raw_cusum
1507,0.481,lsc_composite
1508,0.10165,lsc_composite
1509,0.14915,lsc_tail_cusum
1510,0.02015,lsc_kalman_cusum
1511,0.5619,raw_var_cusum
1512,0.10165,lsc_composite
1513,0.14915,lsc_tail_cusum
1514,0.00925,lsc_composite
1515,0.5535,lsc_tail_cusum
1516,0.1492,raw_var_cusum
1517,1.0,lsc_composite
1518,0.1521,raw_cusum
1519,0.5619,raw_var_cusum
1520,0.1492,raw_var_cusum
1521,0.481,lsc_composite
1522,0.5535,lsc_tail_cusum
1523,0.5535,lsc_tail_cusum
1524,1.0,lsc_composite
1525,0.1521,raw_cusum
1526,1.0,lsc_composite
1527,0.481,lsc_composite
1528,0.481,lsc_composite
1529,0.481,lsc_composite
1530,0.02015,lsc_kalman_cusum
1531,0.14915,lsc_tail_cusum
1532,0.5535,lsc_tail_cusum
1533,0.481,lsc_composite
1534,0.1492,raw_var_cusum
1535,1.0,lsc_composite
1536,0.5535,lsc_tail_cusum
1537,0.2774,lsc_kalman_cusum
1538,0.5535,lsc_tail_cusum
1539,0.481,lsc_composite
1540,0.481,lsc_composite
1541,0.2774,lsc_kalman_cusum
1542,0.1492,raw_var_cusum
1543,0.2774,lsc_kalman_cusum
1544,0.481,lsc_composite
1545,0.2774,lsc_kalman_cusum
1546,0.481,lsc_composite
1547,0.14915,lsc_tail_cusum
1548,0.481,lsc_composite
1549,0.481,lsc_composite
1550,0.481,lsc_composite
1551,0.5619,raw_var_cusum
1552,0.481,lsc_composite
1553,0.1521,raw_cusum
1554,0.10165,lsc_composite
1555,0.5619,raw_var_cusum
1556,0.5535,lsc_tail_cusum
1557,0.5535,lsc_tail_cusum
1558,0.5619,raw_var_cusum
1559,0.2774,lsc_kalman_cusum
1560,0.1492,raw_var_cusum
1561,0.02015,lsc_kalman_cusum
1562,0.14915,lsc_tail_cusum
1563,1.0,lsc_composite
1564,0.1492,raw_var_cusum
1565,0.14915,lsc_tail_cusum
1566,0.10165,lsc_composite
1567,0.2774,lsc_kalman_cusum
1568,0.1492,raw_var_cusum
1569,0.481,lsc_composite
1570,0.2774,lsc_kalman_cusum
1571,0.1492,raw_var_cusum
1572,0.2774,lsc_kalman_cusum
1573,0.481,lsc_composite
1574,0.5619,raw_var_cusum
1575,0.2774,lsc_kalman_cusum
1576,0.2774,lsc_kalman_cusum
1577,0.0183,raw_var_cusum
1578,0.14915,lsc_tail_cusum
1579,0.1492,raw_var_cusum
1580,0.5535,lsc_tail_cusum
1581,0.14915,lsc_tail_cusum
1582,0.481,lsc_composite
1583,0.10165,lsc_composite
1584,0.14915,lsc_tail_cusum
1585,0.14915,lsc_tail_cusum
1586,0.1492,raw_var_cusum
1587,0.10165,lsc_composite
1588,0.5619,raw_var_cusum
1589,0.5535,lsc_tail_cusum
1590,0.5619,raw_var_cusum
1591,0.2774,lsc_kalman_cusum
1592,0.5535,lsc_tail_cusum
1593,0.2774,lsc_kalman_cusum
1594,0.02015,lsc_kalman_cusum
1595,0.5535,lsc_tail_cusum
1596,0.1521,raw_cusum
1597,1.0,lsc_composite
1598,0.481,lsc_composite
1599,0.2774,lsc_kalman_cusum
1600,0.481,lsc_composite
1601,0.2774,lsc_kalman_cusum
1602,0.1521,raw_cusum
1603,0.0198,lsc_tail_cusum
1604,0.481,lsc_composite
1605,0.1492,raw_var_cusum
1606,1.0,lsc_composite
1607,0.1521,raw_cusum
1608,0.5619,raw_var_cusum
1609,0.481,lsc_composite
1610,1.0,lsc_composite
1611,0.10165,lsc_composite
1612,1.0,lsc_composite
1613,0.14915,lsc_tail_cusum
1614,0.5535,lsc_tail_cusum
1615,0.2774,lsc_kalman_cusum
1616,0.14915,lsc_tail_cusum
1617,0.2774,lsc_kalman_cusum
1618,0.2774,lsc_kalman_cusum
1619,0.14915,lsc_tail_cusum
1620,1.0,lsc_composite
1621,0.10165,lsc_composite
1622,1.0,lsc_composite
1623,0.481,lsc_composite
1624,0.481,lsc_composite
1625,0.10165,lsc_composite
1626,1.0,lsc_composite
1627,0.14915,lsc_tail_cusum
1628,0.14915,lsc_tail_cusum
1629,0.481,lsc_composite
1630,0.10165,lsc_composite
1631,0.1521,raw_cusum
1632,0.5619,raw_var_cusum
1633,0.1492,raw_var_cusum
1634,0.2774,lsc_kalman_cusum
1635,0.14915,lsc_tail_cusum
1636,0.10165,lsc_composite
1637,0.10165,lsc_composite
1638,0.14915,lsc_tail_cusum
1639,0.1492,raw_var_cusum
1640,0.2774,lsc_kalman_cusum
1641,1.0,lsc_composite
1642,0.1492,raw_var_cusum
1643,0.10165,lsc_composite
1644,0.1521,raw_cusum
1645,0.1521,raw_cusum
1646,0.10165,lsc_composite
1647,0.5535,lsc_tail_cusum
1648,0.481,lsc_composite
1649,0.2774,lsc_kalman_cusum
1650,0.481,lsc_composite
1651,0.1492,raw_var_cusum
1652,0.2774,lsc_kalman_cusum
1653,0.14915,lsc_tail_cusum
1654,0.2774,lsc_kalman_cusum
1655,0.481,lsc_composite
1656,0.5535,lsc_tail_cusum
1657,0.1492,raw_var_cusum
1658,0.481,lsc_composite
1659,0.1492,raw_var_cusum
1660,0.481,lsc_composite
1661,0.481,lsc_composite
1662,0.1492,raw_var_cusum
1663,0.481,lsc_composite
1664,0.02015,lsc_kalman_cusum
1665,0.14915,lsc_tail_cusum
1666,0.1492,raw_var_cusum
1667,0.481,lsc_composite
1668,0.2774,lsc_kalman_cusum
1669,0.14915,lsc_tail_cusum
1670,0.481,lsc_composite
1671,0.0183,raw_var_cusum
1672,0.1521,raw_cusum
1673,0.481,lsc_composite
1674,0.10165,lsc_composite
1675,0.5535,lsc_tail_cusum
1676,0.5535,lsc_tail_cusum
1677,0.1492,raw_var_cusum
1678,0.10165,lsc_composite
1679,0.481,lsc_composite
1680,0.5535,lsc_tail_cusum
1681,0.481,lsc_composite
1682,0.481,lsc_composite
1683,0.10165,lsc_composite
1684,0.481,lsc_composite
1685,0.02015,lsc_kalman_cusum
1686,0.02015,lsc_kalman_cusum
1687,0.2774,lsc_kalman_cusum
1688,0.02015,lsc_kalman_cusum
1689,0.481,lsc_composite
1690,0.14915,lsc_tail_cusum
1691,0.1492,raw_var_cusum
1692,1.0,lsc_composite
1693,0.1492,raw_var_cusum
1694,0.14915,lsc_tail_cusum
1695,0.481,lsc_composite
1696,0.481,lsc_composite
1697,0.5619,raw_var_cusum
1698,0.2774,lsc_kalman_cusum
1699,1.0,lsc_composite
1700,0.1521,raw_cusum
1701,0.5619,raw_var_cusum
1702,0.481,lsc_composite
1703,0.2774,lsc_kalman_cusum
1704,0.0183,raw_var_cusum
1705,0.5535,lsc_tail_cusum
